"source";"segment";"segment_url";"checkbox_label";"checkbox_value";"checkbox_marker";"page_number";"position_on_page";"listing_id";"url";"title_from_listing";"price_from_listing";"price_from_listing_num";"address_from_listing";"description_from_listing";"status";"run_marker";"collected_at";"parsed_at";"error"
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"9";"6";"7870466671";"https://www.avito.ru/vidnoe/kvartiry/1-k._kvartira_384_m_88_et._7870466671?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUMDZxR3lLSjhaSXRWUXA2Ijt9ukfCJj8AAAA";"1-к. квартира, 38,4 м², 8/8 эт.";"7 433 370 ₽";"7433370";"Д. Спасское, ЖК «Живописный» Видное";"Квартира Объект собственности #66742. Продается 1-к квартира. На 8-м этаже 8-этажного. Нового дома в корпусе 2 в ЖК «Живописный».";"done";"";"2026-06-06 11:34:01";"2026-06-06 16:33:56";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"9";"7";"8118525827";"https://www.avito.ru/podolsk/kvartiry/1-k._kvartira_30_m_45_et._8118525827?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUMDZxR3lLSjhaSXRWUXA2Ijt9ukfCJj8AAAA";"1-к. квартира, 30 м², 4/5 эт.";"4 300 000 ₽";"4300000";"мкр-н Львовский, Красная ул., 56 Подольск";"Здравствуйте, продаём уютную квартиру. В спокойном микрорайоне города Подольска. Квартира укомплектована всей необходимой мебелью для комфортного проживания, ремонт делали для себя, всегда жили сами. Свeтлая, тeплaя и уютная (не угловaя). Чистый подъезд";"done";"";"2026-06-06 11:34:01";"2026-06-06 16:34:14";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"9";"8";"8169278527";"https://www.avito.ru/zvenigorod/kvartiry/1-k._kvartira_411_m_516_et._8169278527?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUMDZxR3lLSjhaSXRWUXA2Ijt9ukfCJj8AAAA";"1-к. квартира, 41,1 м², 5/16 эт.";"6 350 000 ₽";"6350000";"Спортивная ул., 12/1 Звенигород";"Продается уютная однокомнатная квартира с косметическим ремонтом в монолитно-кирпичном доме 2015 года постройки. Просторная кухня площадью 12 м² оснащена современной бытовой техникой, включая холодильник. Из окон открывается вид на тихий двор, где располож";"done";"";"2026-06-06 11:34:01";"2026-06-06 16:34:33";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"9";"9";"8071738616";"https://www.avito.ru/kashira/kvartiry/1-k._kvartira_213_m_55_et._8071738616?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUMDZxR3lLSjhaSXRWUXA2Ijt9ukfCJj8AAAA";"1-к. квартира, 21,3 м², 5/5 эт.";"2 200 000 ₽";"2200000";"ул. Ленина, 11к3 Кашира";"Продается уютная однокомнатная квартира на пятом этаже кирпичного дома, построенного в 1982 году. Дом оснащен газоснабжением, что обеспечивает удобство в быту. Из окон открывается вид на солнечную сторону, наполняя квартиру естественным светом. Квартира с";"done";"";"2026-06-06 11:34:01";"2026-06-06 16:34:51";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"9";"10";"8008377150";"https://www.avito.ru/voskresensk/kvartiry/1-k._kvartira_314_m_25_et._8008377150?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUMDZxR3lLSjhaSXRWUXA2Ijt9ukfCJj8AAAA";"1-к. квартира, 31,4 м², 2/5 эт.";"3 900 000 ₽";"3900000";"мкр-н Центральный, ул. Колина, 11 Воскресенск";"Продам уютную квартиру в центре города. Однокомнатная квартира с перепланировкой. Сделана небольшая спальня, и кухня гостиная. Ремонт делали для себя, поменяна входная дверь, электропроводка, сантехнические трубы. В квартире остается мебель частично — кухн";"done";"";"2026-06-06 11:34:01";"2026-06-06 16:35:05";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"9";"11";"7632902266";"https://www.avito.ru/kotelniki/kvartiry/1-k._kvartira_35_m_1025_et._7632902266?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUMDZxR3lLSjhaSXRWUXA2Ijt9ukfCJj8AAAA";"1-к. квартира, 35 м², 10/25 эт.";"10 800 000 ₽";"10800000";"Мкр-н Парковый, 2к1 Котельники";"Абсолютно новая квартира с новым ремонтом, мебелью и бытовой техникой. В квартире все продумано для комфортного проживания: Кровать с подьемным механизмом и ортопедическим матрасом, посудомоечная машина, стиральная машина, вместительная система хранения.";"done";"";"2026-06-06 11:34:01";"2026-06-06 16:35:21";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"9";"12";"8089453836";"https://www.avito.ru/pavlovskaya_sloboda/kvartiry/1-k._kvartira_468_m_33_et._8089453836?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUMDZxR3lLSjhaSXRWUXA2Ijt9ukfCJj8AAAA";"1-к. квартира, 46,8 м², 3/3 эт.";"4 630 000 ₽";"4630000";"Озёрная ул., 2 с. Павловская Слобода";"Продаётся уютная однокомнатная квартира на третьем этаже монолитного дома. Дом оборудован газоснабжением, что обеспечивает удобство в быту. Окна выходят во двор, где расположена закрытая территория с детской площадкой и спортивной зоной. Парковка организов";"done";"";"2026-06-06 11:34:01";"2026-06-06 16:35:38";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"9";"13";"7881364906";"https://www.avito.ru/zvenigorod/kvartiry/1-k._kvartira_389_m_416_et._7881364906?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUMDZxR3lLSjhaSXRWUXA2Ijt9ukfCJj8AAAA";"1-к. квартира, 38,9 м², 4/16 эт.";"5 018 100 ₽";"5018100";"Мкр. № 2, 3, стр. 6 Звенигород";"Продается 1-комнатная квартира №22 в новостройке ЖК ""Восточный"", корп. 6 по адресу Звенигород район Восточный корпус 6. Общая площадь — 38.9 кв. Мзастройщик —ООО ""СЗ ""Восточный6"". Безналичный способ оплаты, возможно купить в ипотеку.";"done";"";"2026-06-06 11:34:01";"2026-06-06 16:35:55";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"9";"14";"7949838953";"https://www.avito.ru/korolev/kvartiry/1-k._kvartira_304_m_13_et._7949838953?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUMDZxR3lLSjhaSXRWUXA2Ijt9ukfCJj8AAAA";"1-к. квартира, 30,4 м², 1/3 эт.";"2 600 000 ₽";"2600000";"мкр-н Текстильщик, Советская ул., 14 Королёв";"Продается однокомнатная квартира в доме 1935 года постройки, расположенном в спокойном районе. Общая площадь квартиры составляет 30.4 кв. М, а кухня занимает 6 кв. М. Квартира находится на первом этаже двухэтажного дома, благодаря чему окна выходят во двор";"done";"";"2026-06-06 11:34:01";"2026-06-06 16:36:08";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"9";"15";"8091304426";"https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k._kvartira_379_m_2324_et._8091304426?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUMDZxR3lLSjhaSXRWUXA2Ijt9ukfCJj8AAAA";"1-к. квартира, 37,9 м², 23/24 эт.";"19 887 651 ₽";"19887651";"Московская область, Красногорск, жилой комплекс Квартал Строгино, к2 Красногорск";"Строим кварталы для жизни с заботой о будущем. Предлагается 1-комнатная квартира комфорт-класса площадью 37.87 кв. М в корпусе 2 на 23-м этаже, в жилом комплексе «Квартал Строгино». В варианте без отделки мы установили окна и входную дверь, завели в кварт";"done";"";"2026-06-06 11:34:01";"2026-06-06 16:36:22";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"9";"16";"8091289115";"https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k._kvartira_418_m_2224_et._8091289115?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUMDZxR3lLSjhaSXRWUXA2Ijt9ukfCJj8AAAA";"1-к. квартира, 41,8 м², 22/24 эт.";"21 820 534 ₽";"21820534";"Московская область, Красногорск, жилой комплекс Квартал Строгино, к2 Красногорск";"Строим кварталы для жизни с заботой о будущем. Предлагается 1-комнатная квартира комфорт-класса площадью 41.75 кв. М в корпусе 2 на 22-м этаже, в жилом комплексе «Квартал Строгино». В варианте без отделки мы установили окна и входную дверь, завели в кварт";"done";"";"2026-06-06 11:34:01";"2026-06-06 16:36:40";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"9";"17";"8091790439";"https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k._kvartira_417_m_2324_et._8091790439?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUMDZxR3lLSjhaSXRWUXA2Ijt9ukfCJj8AAAA";"1-к. квартира, 41,7 м², 23/24 эт.";"19 539 790 ₽";"19539790";"Московская область, Красногорск, жилой комплекс Квартал Строгино, к2 Красногорск";"Строим кварталы для жизни с заботой о будущем. Предлагается 1-комнатная квартира комфорт-класса площадью 41.66 кв. М в корпусе 2 на 23-м этаже, в жилом комплексе «Квартал Строгино». В варианте без отделки мы установили окна и входную дверь, завели в кварт";"done";"";"2026-06-06 11:34:01";"2026-06-06 16:36:58";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"9";"18";"8191270286";"https://www.avito.ru/mytischi/kvartiry/1-k._kvartira_355_m_517_et._8191270286?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUMDZxR3lLSjhaSXRWUXA2Ijt9ukfCJj8AAAA";"1-к. квартира, 35,5 м², 5/17 эт.";"8 600 000 ₽";"8600000";"ул. Борисовка, 4А Мытищи";"Продается уютная однокомнатная квартира в современном доме. Общая площадь 35,5 кв. М, кухня 9 кв. М., комната 14 кв. М., раздельный санузел, оборудованная гардеробная. В квартире сделан косметический ремонт. На кухне встроенный кухонный гарнитур со всей не";"done";"";"2026-06-06 11:34:01";"2026-06-06 16:37:13";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"9";"19";"2551621577";"https://www.avito.ru/dzerzhinskiy/kvartiry/1-k._kvartira_50_m_311_et._2551621577?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUMDZxR3lLSjhaSXRWUXA2Ijt9ukfCJj8AAAA";"1-к. квартира, 50 м², 3/11 эт.";"7 700 000 ₽";"7700000";"ул. Шама, 9 Дзержинский";"Срочная продажа! Продается просторная однокомнатная квартира! В пешей доступности Дзержинский карьер ( озеро с пляжем, лес, горнолыжный курорт). Не обременена, от собственника. Ремонт косметический ( требует вложений). Рядом магазины, школа, садик, до метр";"done";"";"2026-06-06 11:34:01";"2026-06-06 16:37:30";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"9";"20";"8091544154";"https://www.avito.ru/vidnoe/kvartiry/1-k._kvartira_329_m_713_et._8091544154?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUMDZxR3lLSjhaSXRWUXA2Ijt9ukfCJj8AAAA";"1-к. квартира, 32,9 м², 7/13 эт.";"6 699 246 ₽";"6699246";"Ленинский городской округ, жилой комплекс Новое Видное, 18.2 Видное";"Строим кварталы для жизни с заботой о будущем. Предлагается 1-комнатная квартира комфорт-класса площадью 32.93 кв. М в корпусе 18.2 на 7-м этаже, в жилом комплексе «Новое Видное». Застройщик сдает квартиры с отделкой в нескольких вариантах: предчистовая,";"done";"";"2026-06-06 11:34:01";"2026-06-06 16:37:49";""
